Ruta,Break,Pre-Drop,Drop,Valencia_0.0,Valencia_0.1,Valencia_0.2,Valencia_0.3,Valencia_0.4,Valencia_0.5,Valencia_0.6,Valencia_0.7,Valencia_0.8,Valencia_0.9,Valencia_1.0,Arousal_0.0,Arousal_0.1,Arousal_0.2,Arousal_0.3,Arousal_0.4,Arousal_0.5,Arousal_0.6,Arousal_0.7,Arousal_0.8,Arousal_0.9,Arousal_1.0,Tiempo Inicio,Tiempo Fin,RMS,ZCR,Mean Absolute Amplitude,Crest Factor,Standard Deviation of Amplitude,Spectral Centroid,Spectral Bandwidth,Spectral Roll-off,Spectral Flux,VAD,Spectral Variation,Tempo
espectrogramas_salida_secciones_2\Eli & Fur - Otherside (Nils Hoffmann Remix) [Official Audio]_fragmento_42.png,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3:30,3:35,0.02034607902169228,0.00927734375,0.01696664653718472,8.598679542541504,0.02270997688174248,798.5156677279127,921.8257496158648,1279.217750533049,0.792593777179718,1,0.08320409804582596,125.0
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_0.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:00,0:05,0.076403596,0.126953125,0.060431503,8.355734,0.094577655,4020.2137497118,3667.622662983404,8191.560211535673,1.7019893,1,0.9117007,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_1.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:05,0:10,0.08284148,0.025390625,0.066749826,7.722197,0.098161764,3979.639134189833,3765.0056523114,8229.380709831787,1.5128448,1,0.90773964,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_2.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:10,0:15,0.08933795,0.06103515625,0.071283415,7.2169695,0.1068706,3849.828000577928,3711.795165164238,8062.560836898202,1.5907646,1,1.0123245,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_3.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:15,0:20,0.36186382,0.0087890625,0.30549613,3.0004258,0.3849616,2582.215654568042,3479.621410522143,6237.934128480279,1.1085677,1,1.9128767,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_4.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:20,0:25,0.35686922,0.0009765625,0.3034086,3.1046252,0.3818344,2392.170216516302,3424.725917099547,5838.245903422274,1.4140586,1,1.8278918,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_5.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:25,0:30,0.3528608,0.005859375,0.2993699,3.1774466,0.38063854,2242.804307933966,3378.29823742218,5422.520188333817,1.431768,1,1.7474236,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_6.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:30,0:35,0.38022372,0.0029296875,0.32120082,2.8658426,0.39823163,2523.540298536052,3453.742859359392,6130.867645192865,1.1143551,1,1.9671394,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_7.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:35,0:40,0.35489276,0.01611328125,0.30059108,3.0148506,0.38039953,2506.548733808136,3435.58649524936,5998.071232417344,1.3252758,1,1.8460656,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_8.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:40,0:45,0.32885665,0.02978515625,0.27841967,3.4615865,0.36148354,2449.1909498814,3447.663962757825,5941.16562137471,1.3825729,1,1.7370745,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_9.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:45,0:50,0.10890475,0.00439453125,0.08787102,8.07577,0.1287952,3472.402104432632,3394.112315257322,7020.123984918793,1.1939917,1,1.3008549,123.046875
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_10.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:50,0:55,0.22155042,0.0185546875,0.18054558,4.5251384,0.22934502,1741.352747137652,2603.901889886483,3891.51444224913,1.0596896,1,1.200771,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_11.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:55,1:00,0.2204462,0.00732421875,0.17864057,4.357851,0.22588396,1765.309333495977,2568.641939298084,4103.798850783062,1.061993,1,1.285877,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_12.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1:00,1:05,0.17892511,0.02001953125,0.14432359,5.14137,0.18831255,2613.849963296283,3144.408161302923,5581.296335738109,1.1234745,1,1.4355147,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_13.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:05,1:10,0.41907078,0.0205078125,0.35669807,2.798227,0.4332574,2341.11174979217,3428.202298998863,5691.21059762906,1.4475874,1,2.0239666,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_14.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:10,1:15,0.4260562,0.005859375,0.36412886,2.8391397,0.43778753,2384.967632629467,3522.642627390045,5858.530080843968,1.5801574,1,1.973208,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_15.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:15,1:20,0.38784966,0.009765625,0.3289891,2.8757997,0.40548363,2582.176821808402,3536.883773028609,6188.772476798144,1.4843688,1,2.030959,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_16.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:20,1:25,0.4157167,0.0107421875,0.3538351,2.842129,0.42761412,2164.782831280348,3360.245199662082,5074.541627392691,1.4320397,1,1.8852426,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_17.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:25,1:30,0.43049553,0.01123046875,0.3672064,2.5804658,0.44083345,1970.327930000436,3194.17610152113,4475.808666255801,1.5891783,1,1.8403832,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_18.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:30,1:35,0.38925824,0.005859375,0.33314234,2.8897498,0.4089155,2268.498975202439,3375.112448901814,5394.242246410963,1.73107,1,1.8283784,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_19.png,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:35,1:40,0.34411764,0.041015625,0.29030752,3.198636,0.3693097,2337.354500815118,3461.997514477698,5594.186280996229,1.4805161,1,1.712976,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_20.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:40,1:45,0.36944503,0.017578125,0.314551,2.9180982,0.39399296,2243.16100948966,3361.896277242189,5255.000861006381,1.4389964,1,1.7405472,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_21.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:45,1:50,0.3588383,0.005859375,0.3061549,3.043959,0.3837403,2399.384487448297,3512.674661246982,5780.341071816995,1.484096,1,1.7576082,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_22.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:50,1:55,0.37525186,0.029296875,0.31812015,3.0125291,0.39626893,2557.257885213265,3504.264330529408,6344.75080662703,1.1156366,1,1.9711785,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_23.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:55,2:00,0.36825746,0.00390625,0.3127489,2.992514,0.3922494,2516.517687700128,3435.741423705213,6066.068191705336,1.2782246,1,1.8759507,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_24.png,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2:00,2:05,0.3551574,0.009765625,0.30218154,3.0766358,0.381259,2355.981549104756,3384.528110592954,5697.955336426914,1.3578286,1,1.7345493,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_25.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2:05,2:10,0.10502865,0.0185546875,0.08519215,8.191901,0.12541083,3323.055814356509,3398.291204906957,6809.738095453887,1.2709863,1,1.198728,123.046875
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_26.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2:10,2:15,0.22093228,0.0224609375,0.17896076,4.5833755,0.23077989,2091.588406571055,2787.621835530881,4497.142025268271,1.0942755,1,1.4138426,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_27.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2:15,2:20,0.22895613,0.021484375,0.18542756,4.621503,0.23611061,1642.843582620219,2502.900942209825,3753.322238435325,1.0276216,1,1.2327217,129.19921875
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_28.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2:20,2:25,0.19306026,0.00830078125,0.15504637,5.085876,0.20353886,2205.108965589095,2930.091720997178,4765.432746338457,1.1901258,1,1.4084663,123.046875
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_29.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2:25,2:30,0.37820017,0.0322265625,0.32261118,3.2412183,0.40249193,2693.388956634794,3511.24578227478,6215.501626848898,1.4367172,1,2.0520308,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_30.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2:30,2:35,0.42810604,0.0078125,0.3672076,2.6636298,0.4394045,2383.661844748046,3507.108814000539,5865.124936557425,1.4922447,1,1.9677763,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_31.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2:35,2:40,0.39979982,0.03759765625,0.34098512,2.921499,0.41622603,2573.157712053423,3570.635049838249,6188.222905488689,1.4945332,1,2.0135593,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_32.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2:40,2:45,0.39028797,0.01611328125,0.33061805,2.7915206,0.40647918,2284.313157875372,3429.625451560721,5371.110290385731,1.476543,1,1.8826563,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_33.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2:45,2:50,0.43523398,0.00390625,0.37071833,2.5630543,0.44403303,1952.816742746029,3185.853243475014,4432.742260005801,1.5361755,1,1.8470714,126.0480182926829
espectrogramas_salida_secciones_2\Goodboys & AVAION - Numb (320 kbps)_fragmento_34.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2:50,2:55,0.4219868,0.0263671875,0.3637085,2.687163,0.43514028,2177.888252133142,3320.7108739396,5173.51442412268,1.7131582,1,1.8439451,126.0480182926829
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_0.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:00,0:05,0.09106908,0.126953125,0.07274414,9.732972,0.114234395,3818.891610505854,3306.446216334843,7248.046195258121,1.2819963,1,1.1973377,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_1.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:05,0:10,0.11787806,0.02490234375,0.094898544,6.78513,0.13745734,3048.497865256791,3154.484992833724,6092.197809418503,1.2367272,1,1.3597935,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_2.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:10,0:15,0.10494656,0.0107421875,0.08421387,8.246324,0.1274733,3429.657651024969,3321.682301213741,6813.435211535673,1.1851599,1,1.2488754,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_3.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:15,0:20,0.12848856,0.01416015625,0.10385078,7.3790526,0.14514954,3618.163665795534,3405.665608690414,7107.605745178364,1.2579393,1,1.4075439,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_4.png,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0:20,0:25,0.07941711,0.02978515625,0.06290205,7.107258,0.085447416,3078.745252498641,3268.310602252768,6217.699912086717,1.1575066,1,0.60181797,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_5.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0:25,0:30,0.26874605,0.0458984375,0.22823031,4.7157216,0.30594063,3548.721063959934,3882.025679741778,7825.795524579466,1.4576069,1,2.1197598,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_6.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0:30,0:35,0.3497449,0.001953125,0.298633,3.5925071,0.36656836,3013.81111280899,3709.531565161394,6918.803019866589,1.6807569,1,2.4305947,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_7.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0:35,0:40,0.33586633,0.09375,0.28641006,4.040109,0.3566948,3166.995425305261,3788.109622283452,7265.032944823086,1.6619796,1,2.3225205,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_8.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0:40,0:45,0.33297226,0.001953125,0.28314993,3.7101903,0.3533712,3457.3605207863,3871.710129471,7747.05694424304,1.5019614,1,2.4840264,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_9.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0:45,0:50,0.35606873,0.00390625,0.30306926,3.5428643,0.37127975,3297.579439281089,3821.685943550422,7440.845802820476,1.5443547,1,2.496112,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_10.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0:50,0:55,0.33896244,0.10205078125,0.2871144,3.7041938,0.35844684,3609.874115180241,3968.611055430106,8031.784843568736,1.5589218,1,2.4024262,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_11.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0:55,1:00,0.1428779,0.0068359375,0.11831966,9.580053,0.2055682,3104.48259474072,3337.895070692542,6371.629839762181,1.1566296,1,1.8201743,126.0480182926829
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_12.png,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1:00,1:05,0.02872193,0.0205078125,0.023157777,6.7815595,0.031976957,2978.511260995102,2984.058552527759,5896.850189421404,1.1397417,1,0.26263294,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_13.png,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1:05,1:10,0.055995636,0.06787109375,0.044499226,9.631055,0.061802387,2335.717679672226,2750.045646747903,4734.356986840197,1.2650144,1,0.4875442,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_14.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1:10,1:15,0.11282727,0.0263671875,0.08914087,7.768514,0.12201386,3861.462262066138,3491.373133743214,7388.436684309745,1.2560347,1,1.3302481,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_15.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1:15,1:20,0.33260286,0.150390625,0.2833397,4.0871286,0.3538448,3868.242763580769,4059.445921631501,8478.73620123985,1.3497336,1,2.4423778,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_16.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1:20,1:25,0.3466008,0.0927734375,0.2948799,3.747037,0.3639697,3544.173350444403,3956.433157306416,8039.328958816705,1.4025233,1,2.4908361,129.19921875
espectrogramas_salida_secciones_2\James Hype - 7 Seconds (ft. Shamiya Battles) (320 kbps)_fragmento_17.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1:25,1:30,0.30478966,0.01416015625,0.25763404,4.1814823,0.3319112,3758.162273432524,3919.908100645323,8167.828723172854,1.4362684,1,2.3984373,129.19921875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_0.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0:00,0:05,0.0811578631401062,0.16943359375,0.06508958339691162,9.686878204345703,0.0969519093632698,1526.567968925443,1390.484067086325,2430.953745830916,1.167155861854553,1,0.6581342816352844,129.19921875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_1.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0:05,0:10,0.0758502185344696,0.01318359375,0.06083927676081657,10.14046764373779,0.09200695902109146,1151.702864139026,1375.053661966318,1946.881344257541,1.158887267112732,1,0.6725863814353943,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_2.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0:10,0:15,0.0675162523984909,0.01123046875,0.05421902984380722,11.79130077362061,0.0814463272690773,1321.219334467823,1591.757929211985,2375.197238435325,1.185798525810242,1,0.6205185651779175,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_3.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0:15,0:20,0.1123002469539642,0.01123046875,0.0902114138007164,7.282733917236328,0.1249488443136215,1365.40838960432,2010.94980297769,2484.911656213747,1.145840167999268,1,0.8478522896766663,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_4.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0:20,0:25,0.1112775951623917,0.01025390625,0.08935260772705078,6.994141101837158,0.1245634257793427,1564.948343110952,2271.786514778851,3052.518896824246,1.09044337272644,1,0.8563106060028076,120.1853197674419
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_5.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0:25,0:30,0.07400621473789215,0.00830078125,0.05845656991004944,10.60994529724121,0.08878985047340393,952.9857390077793,1288.516101983039,1535.901926841647,1.082729935646057,1,0.6273407936096191,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_6.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0:30,0:35,0.1096331253647804,0.013671875,0.0879855826497078,7.4232497215271,0.1219130456447601,1436.917218581932,2056.286817561245,2687.853352486949,1.113579750061035,1,0.8324834108352661,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_7.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0:35,0:40,0.1222829073667526,0.03173828125,0.09836166352033615,6.373392581939697,0.1307673156261444,1619.728640041752,2327.392179501268,3101.430743365719,1.09465479850769,1,0.8853084444999695,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_8.png,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0:40,0:45,0.1006374135613441,0.01171875,0.08086134493350983,7.550380229949951,0.1124099716544151,1043.659399557338,1507.948792552225,1604.598340523492,1.067163825035095,1,0.7232436537742615,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_9.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:45,0:50,0.1119132190942764,0.00830078125,0.09019606560468674,6.807212829589844,0.1183808743953705,1180.817359215918,1720.738711477734,1926.797010948376,1.089899778366089,1,0.7060112357139587,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_10.png,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:50,0:55,0.1248613595962524,0.01171875,0.100975289940834,6.160314083099365,0.130879282951355,1206.742889012716,1622.408333598528,2104.558349042924,1.184662222862244,1,0.7811619639396667,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_11.png,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0:55,1:00,0.1286025941371918,0.01171875,0.104230985045433,6.252673625946045,0.1344640403985977,1268.875961991729,1728.112313434547,2218.419532156322,1.156744599342346,1,0.7492078542709351,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_12.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:00,1:05,0.1918908506631851,0.01220703125,0.1604973077774048,4.951127052307129,0.2151576578617096,1439.044997529713,2324.610333081988,2767.741036470418,1.278950095176697,1,1.161746263504028,123.046875
espectrogramas_salida_secciones_2\Lane 8 - Red Lights feat. Emmit Fenn (EMBRZ Remix) _fragmento_13.png,0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1:05,1:10,0.2480099201202393,0.00390625,0.2100391983985901,3.976733684539795,0.2642377018928528,1351.653096577797,2276.620232643108,2632.346650232018,1.705824971199036,1,1.334479928016663,123.046875
